Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-12-12 16:00:00,Australia,South Australia,AU-SA,131.62,181.4,64.43,64.43,opennem.org.au,false,
2023-12-12 17:00:00,Australia,South Australia,AU-SA,125.95,174.06,65.96,65.96,opennem.org.au,false,
2023-12-12 18:00:00,Australia,South Australia,AU-SA,116.63,161.99,68.48,68.48,opennem.org.au,false,
2023-12-12 19:00:00,Australia,South Australia,AU-SA,130.33,178.89,65.44,65.44,opennem.org.au,false,
2023-12-12 20:00:00,Australia,South Australia,AU-SA,123.85,173.8,66.92,66.92,opennem.org.au,false,
2023-12-12 21:00:00,Australia,South Australia,AU-SA,81.19,128.93,78.12,78.12,opennem.org.au,false,
2023-12-12 22:00:00,Australia,South Australia,AU-SA,36.06,76.28,90.37,90.37,opennem.org.au,false,
2023-12-12 23:00:00,Australia,South Australia,AU-SA,53.75,97.62,85.47,85.47,opennem.org.au,false,
2023-12-13 00:00:00,Australia,South Australia,AU-SA,38.59,78.45,89.58,89.58,opennem.org.au,false,
2023-12-13 01:00:00,Australia,South Australia,AU-SA,34.22,72.33,90.75,90.75,opennem.org.au,false,
2023-12-13 02:00:00,Australia,South Australia,AU-SA,46.5,85.9,87.43,87.43,opennem.org.au,false,
2023-12-13 03:00:00,Australia,South Australia,AU-SA,32.35,69.58,91.26,91.26,opennem.org.au,false,
2023-12-13 04:00:00,Australia,South Australia,AU-SA,37.92,76.6,89.75,89.75,opennem.org.au,false,
2023-12-13 05:00:00,Australia,South Australia,AU-SA,37.96,78.15,89.79,89.79,opennem.org.au,false,
2023-12-13 06:00:00,Australia,South Australia,AU-SA,37.67,77.2,90.23,90.23,opennem.org.au,false,
2023-12-13 07:00:00,Australia,South Australia,AU-SA,58.21,101.37,84.27,84.27,opennem.org.au,false,
2023-12-13 08:00:00,Australia,South Australia,AU-SA,77.28,120.43,79.49,79.49,opennem.org.au,false,
2023-12-13 09:00:00,Australia,South Australia,AU-SA,101.72,141.48,75.66,75.66,opennem.org.au,false,
2023-12-13 10:00:00,Australia,South Australia,AU-SA,112.79,152.1,73.4,73.4,opennem.org.au,false,
2023-12-13 11:00:00,Australia,South Australia,AU-SA,102.66,142.25,73.54,73.54,opennem.org.au,false,
2023-12-13 12:00:00,Australia,South Australia,AU-SA,99.47,138.92,73.78,73.78,opennem.org.au,false,
2023-12-13 13:00:00,Australia,South Australia,AU-SA,112.74,155.0,70.85,70.85,opennem.org.au,false,
2023-12-13 14:00:00,Australia,South Australia,AU-SA,117.59,152.88,74.52,74.52,opennem.org.au,false,
2023-12-13 15:00:00,Australia,South Australia,AU-SA,133.1,166.49,74.17,74.17,opennem.org.au,false,
2023-12-13 16:00:00,Australia,South Australia,AU-SA,123.68,157.0,75.09,75.09,opennem.org.au,false,
2023-12-13 17:00:00,Australia,South Australia,AU-SA,82.01,112.94,80.38,80.38,opennem.org.au,false,
2023-12-13 18:00:00,Australia,South Australia,AU-SA,78.69,109.18,80.97,80.97,opennem.org.au,false,
2023-12-13 19:00:00,Australia,South Australia,AU-SA,99.29,130.73,78.51,78.51,opennem.org.au,false,
2023-12-13 20:00:00,Australia,South Australia,AU-SA,98.1,129.73,79.37,79.37,opennem.org.au,false,
2023-12-13 21:00:00,Australia,South Australia,AU-SA,80.57,113.53,82.94,82.94,opennem.org.au,false,
2023-12-13 22:00:00,Australia,South Australia,AU-SA,48.49,77.87,91.26,91.26,opennem.org.au,false,
2023-12-13 23:00:00,Australia,South Australia,AU-SA,14.81,45.17,96.0,96.0,opennem.org.au,false,
2023-12-14 00:00:00,Australia,South Australia,AU-SA,12.61,45.96,96.59,96.59,opennem.org.au,false,
2023-12-14 01:00:00,Australia,South Australia,AU-SA,13.78,48.84,96.28,96.28,opennem.org.au,false,
2023-12-14 02:00:00,Australia,South Australia,AU-SA,14.0,50.32,96.22,96.22,opennem.org.au,false,
2023-12-14 03:00:00,Australia,South Australia,AU-SA,15.03,52.33,95.94,95.94,opennem.org.au,false,
2023-12-14 04:00:00,Australia,South Australia,AU-SA,14.06,50.03,96.2,96.2,opennem.org.au,false,
2023-12-14 05:00:00,Australia,South Australia,AU-SA,12.16,48.49,96.71,96.71,opennem.org.au,false,
2023-12-14 06:00:00,Australia,South Australia,AU-SA,15.3,50.67,95.88,95.88,opennem.org.au,false,
2023-12-14 07:00:00,Australia,South Australia,AU-SA,18.16,51.06,95.24,95.24,opennem.org.au,false,
2023-12-14 08:00:00,Australia,South Australia,AU-SA,59.64,98.43,83.97,83.97,opennem.org.au,false,
2023-12-14 09:00:00,Australia,South Australia,AU-SA,167.91,226.12,58.62,58.62,opennem.org.au,false,
2023-12-14 10:00:00,Australia,South Australia,AU-SA,247.37,327.23,36.11,36.11,opennem.org.au,false,
2023-12-14 11:00:00,Australia,South Australia,AU-SA,269.38,352.98,31.4,31.4,opennem.org.au,false,
2023-12-14 12:00:00,Australia,South Australia,AU-SA,272.38,355.34,31.6,31.6,opennem.org.au,false,
2023-12-14 13:00:00,Australia,South Australia,AU-SA,315.68,397.4,28.49,28.49,opennem.org.au,false,
2023-12-14 14:00:00,Australia,South Australia,AU-SA,377.15,451.86,27.02,27.02,opennem.org.au,false,
2023-12-14 15:00:00,Australia,South Australia,AU-SA,410.76,490.35,21.0,21.0,opennem.org.au,false,
2023-12-14 16:00:00,Australia,South Australia,AU-SA,437.97,518.58,17.63,17.63,opennem.org.au,false,
2023-12-14 17:00:00,Australia,South Australia,AU-SA,449.07,532.17,15.03,15.03,opennem.org.au,false,
2023-12-14 18:00:00,Australia,South Australia,AU-SA,423.16,506.76,17.42,17.42,opennem.org.au,false,
2023-12-14 19:00:00,Australia,South Australia,AU-SA,399.93,486.09,18.34,18.34,opennem.org.au,false,
2023-12-14 20:00:00,Australia,South Australia,AU-SA,329.26,408.41,31.83,31.83,opennem.org.au,false,
2023-12-14 21:00:00,Australia,South Australia,AU-SA,211.59,284.31,52.08,52.08,opennem.org.au,false,
2023-12-14 22:00:00,Australia,South Australia,AU-SA,95.72,145.54,81.91,81.91,opennem.org.au,false,
2023-12-14 23:00:00,Australia,South Australia,AU-SA,19.03,62.6,94.88,94.88,opennem.org.au,false,
2023-12-15 00:00:00,Australia,South Australia,AU-SA,17.99,61.46,95.14,95.14,opennem.org.au,false,
2023-12-15 01:00:00,Australia,South Australia,AU-SA,15.5,58.89,95.81,95.81,opennem.org.au,false,
2023-12-15 02:00:00,Australia,South Australia,AU-SA,12.01,53.97,96.75,96.75,opennem.org.au,false,
2023-12-15 03:00:00,Australia,South Australia,AU-SA,11.6,52.59,96.87,96.87,opennem.org.au,false,
2023-12-15 04:00:00,Australia,South Australia,AU-SA,11.91,52.95,96.78,96.78,opennem.org.au,false,
2023-12-15 05:00:00,Australia,South Australia,AU-SA,11.87,49.78,96.79,96.79,opennem.org.au,false,
2023-12-15 06:00:00,Australia,South Australia,AU-SA,23.8,62.68,93.57,93.57,opennem.org.au,false,
2023-12-15 07:00:00,Australia,South Australia,AU-SA,37.39,76.68,89.89,89.89,opennem.org.au,false,
2023-12-15 08:00:00,Australia,South Australia,AU-SA,74.67,118.7,80.05,80.05,opennem.org.au,false,
2023-12-15 09:00:00,Australia,South Australia,AU-SA,131.98,179.81,68.14,68.14,opennem.org.au,false,
2023-12-15 10:00:00,Australia,South Australia,AU-SA,150.76,196.47,65.76,65.76,opennem.org.au,false,
2023-12-15 11:00:00,Australia,South Australia,AU-SA,147.87,193.21,66.64,66.64,opennem.org.au,false,
2023-12-15 12:00:00,Australia,South Australia,AU-SA,143.49,191.52,64.89,64.89,opennem.org.au,false,
2023-12-15 13:00:00,Australia,South Australia,AU-SA,142.83,193.65,63.16,63.16,opennem.org.au,false,
2023-12-15 14:00:00,Australia,South Australia,AU-SA,134.52,184.36,64.25,64.25,opennem.org.au,false,
2023-12-15 15:00:00,Australia,South Australia,AU-SA,135.75,186.52,63.48,63.48,opennem.org.au,false,
2023-12-15 16:00:00,Australia,South Australia,AU-SA,141.22,193.7,61.92,61.92,opennem.org.au,false,
2023-12-15 17:00:00,Australia,South Australia,AU-SA,145.85,199.82,60.58,60.58,opennem.org.au,false,
2023-12-15 18:00:00,Australia,South Australia,AU-SA,154.39,210.86,58.29,58.29,opennem.org.au,false,
2023-12-15 19:00:00,Australia,South Australia,AU-SA,139.23,191.26,62.39,62.39,opennem.org.au,false,
2023-12-15 20:00:00,Australia,South Australia,AU-SA,118.88,167.92,67.87,67.87,opennem.org.au,false,
2023-12-15 21:00:00,Australia,South Australia,AU-SA,66.42,109.99,82.05,82.05,opennem.org.au,false,
2023-12-15 22:00:00,Australia,South Australia,AU-SA,21.74,60.46,94.12,94.12,opennem.org.au,false,
2023-12-15 23:00:00,Australia,South Australia,AU-SA,20.14,62.64,94.56,94.56,opennem.org.au,false,
2023-12-16 00:00:00,Australia,South Australia,AU-SA,14.9,57.84,95.97,95.97,opennem.org.au,false,
2023-12-16 01:00:00,Australia,South Australia,AU-SA,13.69,56.35,96.3,96.3,opennem.org.au,false,
2023-12-16 02:00:00,Australia,South Australia,AU-SA,13.57,55.52,96.33,96.33,opennem.org.au,false,
2023-12-16 03:00:00,Australia,South Australia,AU-SA,13.64,55.1,96.31,96.31,opennem.org.au,false,
2023-12-16 04:00:00,Australia,South Australia,AU-SA,13.38,53.09,96.39,96.39,opennem.org.au,false,
2023-12-16 05:00:00,Australia,South Australia,AU-SA,13.16,51.88,96.44,96.44,opennem.org.au,false,
2023-12-16 06:00:00,Australia,South Australia,AU-SA,13.0,50.34,96.49,96.49,opennem.org.au,false,
2023-12-16 07:00:00,Australia,South Australia,AU-SA,33.12,73.78,91.05,91.05,opennem.org.au,false,
2023-12-16 08:00:00,Australia,South Australia,AU-SA,64.77,106.86,82.92,82.92,opennem.org.au,false,
2023-12-16 09:00:00,Australia,South Australia,AU-SA,132.81,179.27,69.52,69.52,opennem.org.au,false,
2023-12-16 10:00:00,Australia,South Australia,AU-SA,181.53,228.98,62.36,62.36,opennem.org.au,false,
2023-12-16 11:00:00,Australia,South Australia,AU-SA,245.68,298.42,53.02,53.02,opennem.org.au,false,
2023-12-16 12:00:00,Australia,South Australia,AU-SA,281.82,339.45,46.25,46.25,opennem.org.au,false,
2023-12-16 13:00:00,Australia,South Australia,AU-SA,309.84,369.62,42.37,42.37,opennem.org.au,false,
2023-12-16 14:00:00,Australia,South Australia,AU-SA,386.11,448.97,33.49,33.49,opennem.org.au,false,
2023-12-16 15:00:00,Australia,South Australia,AU-SA,442.42,511.71,24.6,24.6,opennem.org.au,false,
2023-12-16 16:00:00,Australia,South Australia,AU-SA,454.17,523.34,23.38,23.38,opennem.org.au,false,
2023-12-16 17:00:00,Australia,South Australia,AU-SA,375.96,440.49,33.13,33.13,opennem.org.au,false,
2023-12-16 18:00:00,Australia,South Australia,AU-SA,212.2,266.96,53.99,53.99,opennem.org.au,false,
2023-12-16 19:00:00,Australia,South Australia,AU-SA,138.9,188.55,63.85,63.85,opennem.org.au,false,
2023-12-16 20:00:00,Australia,South Australia,AU-SA,112.64,160.27,69.72,69.72,opennem.org.au,false,
2023-12-16 21:00:00,Australia,South Australia,AU-SA,31.18,65.24,91.57,91.57,opennem.org.au,false,
2023-12-16 22:00:00,Australia,South Australia,AU-SA,14.62,50.5,96.05,96.05,opennem.org.au,false,
2023-12-16 23:00:00,Australia,South Australia,AU-SA,13.79,55.09,96.27,96.27,opennem.org.au,false,
2023-12-17 00:00:00,Australia,South Australia,AU-SA,15.67,60.4,96.0,96.0,opennem.org.au,false,
2023-12-17 01:00:00,Australia,South Australia,AU-SA,14.22,59.68,96.16,96.16,opennem.org.au,false,
2023-12-17 02:00:00,Australia,South Australia,AU-SA,14.32,59.9,96.13,96.13,opennem.org.au,false,
2023-12-17 03:00:00,Australia,South Australia,AU-SA,18.08,64.48,95.56,95.56,opennem.org.au,false,
2023-12-17 04:00:00,Australia,South Australia,AU-SA,33.48,80.63,93.42,93.42,opennem.org.au,false,
2023-12-17 05:00:00,Australia,South Australia,AU-SA,27.38,75.9,92.84,92.84,opennem.org.au,false,
2023-12-17 06:00:00,Australia,South Australia,AU-SA,83.31,135.21,83.95,83.95,opennem.org.au,false,
2023-12-17 07:00:00,Australia,South Australia,AU-SA,209.05,269.13,62.28,62.28,opennem.org.au,false,
2023-12-17 08:00:00,Australia,South Australia,AU-SA,305.96,372.84,44.67,44.67,opennem.org.au,false,
2023-12-17 09:00:00,Australia,South Australia,AU-SA,350.57,423.94,33.27,33.27,opennem.org.au,false,
2023-12-17 10:00:00,Australia,South Australia,AU-SA,335.91,405.03,35.04,35.04,opennem.org.au,false,
2023-12-17 11:00:00,Australia,South Australia,AU-SA,296.72,357.4,43.31,43.31,opennem.org.au,false,
2023-12-17 12:00:00,Australia,South Australia,AU-SA,209.89,261.69,56.12,56.12,opennem.org.au,false,
2023-12-17 13:00:00,Australia,South Australia,AU-SA,209.17,259.06,57.27,57.27,opennem.org.au,false,
2023-12-17 14:00:00,Australia,South Australia,AU-SA,311.23,366.84,44.44,44.44,opennem.org.au,false,
2023-12-17 15:00:00,Australia,South Australia,AU-SA,243.2,285.64,58.54,58.54,opennem.org.au,false,
2023-12-17 16:00:00,Australia,South Australia,AU-SA,69.19,95.7,84.24,84.24,opennem.org.au,false,
2023-12-17 17:00:00,Australia,South Australia,AU-SA,44.91,69.14,87.86,87.86,opennem.org.au,false,
2023-12-17 18:00:00,Australia,South Australia,AU-SA,43.85,67.77,88.15,88.15,opennem.org.au,false,
2023-12-17 19:00:00,Australia,South Australia,AU-SA,50.09,75.29,86.83,86.83,opennem.org.au,false,
2023-12-17 20:00:00,Australia,South Australia,AU-SA,146.95,179.85,74.02,74.02,opennem.org.au,false,
2023-12-17 21:00:00,Australia,South Australia,AU-SA,153.0,187.77,73.75,73.75,opennem.org.au,false,
2023-12-17 22:00:00,Australia,South Australia,AU-SA,123.3,161.88,78.41,78.41,opennem.org.au,false,
2023-12-17 23:00:00,Australia,South Australia,AU-SA,172.43,215.5,72.29,72.29,opennem.org.au,false,
2023-12-18 00:00:00,Australia,South Australia,AU-SA,127.42,167.69,76.55,76.55,opennem.org.au,false,
2023-12-18 01:00:00,Australia,South Australia,AU-SA,29.33,64.53,92.07,92.07,opennem.org.au,false,
2023-12-18 02:00:00,Australia,South Australia,AU-SA,57.95,95.05,88.83,88.83,opennem.org.au,false,
2023-12-18 03:00:00,Australia,South Australia,AU-SA,61.65,99.04,86.09,86.09,opennem.org.au,false,
2023-12-18 04:00:00,Australia,South Australia,AU-SA,55.12,93.54,87.06,87.06,opennem.org.au,false,
2023-12-18 05:00:00,Australia,South Australia,AU-SA,52.61,91.55,87.4,87.4,opennem.org.au,false,
2023-12-18 06:00:00,Australia,South Australia,AU-SA,152.28,206.48,65.96,65.96,opennem.org.au,false,
2023-12-18 07:00:00,Australia,South Australia,AU-SA,137.86,191.17,65.94,65.94,opennem.org.au,false,
2023-12-18 08:00:00,Australia,South Australia,AU-SA,97.2,140.5,73.78,73.78,opennem.org.au,false,
2023-12-18 09:00:00,Australia,South Australia,AU-SA,114.3,157.17,72.03,72.03,opennem.org.au,false,
2023-12-18 10:00:00,Australia,South Australia,AU-SA,111.3,154.58,71.93,71.93,opennem.org.au,false,
2023-12-18 11:00:00,Australia,South Australia,AU-SA,94.72,132.94,74.93,74.93,opennem.org.au,false,
2023-12-18 12:00:00,Australia,South Australia,AU-SA,83.61,119.23,77.4,77.4,opennem.org.au,false,
2023-12-18 13:00:00,Australia,South Australia,AU-SA,86.63,122.41,77.17,77.17,opennem.org.au,false,
2023-12-18 14:00:00,Australia,South Australia,AU-SA,53.52,79.6,86.05,86.05,opennem.org.au,false,
2023-12-18 15:00:00,Australia,South Australia,AU-SA,95.08,123.06,81.03,81.03,opennem.org.au,false,
2023-12-18 16:00:00,Australia,South Australia,AU-SA,130.65,154.56,80.17,80.17,opennem.org.au,false,
2023-12-18 17:00:00,Australia,South Australia,AU-SA,29.71,47.25,93.3,93.3,opennem.org.au,false,
2023-12-18 18:00:00,Australia,South Australia,AU-SA,19.3,35.98,94.78,94.78,opennem.org.au,false,
2023-12-18 19:00:00,Australia,South Australia,AU-SA,17.42,33.56,95.29,95.29,opennem.org.au,false,
2023-12-18 20:00:00,Australia,South Australia,AU-SA,17.02,34.1,95.56,95.56,opennem.org.au,false,
2023-12-18 21:00:00,Australia,South Australia,AU-SA,13.93,35.29,96.28,96.28,opennem.org.au,false,
2023-12-18 22:00:00,Australia,South Australia,AU-SA,13.45,39.78,96.37,96.37,opennem.org.au,false,
2023-12-18 23:00:00,Australia,South Australia,AU-SA,12.8,43.14,96.54,96.54,opennem.org.au,false,
2023-12-19 00:00:00,Australia,South Australia,AU-SA,12.21,47.51,96.7,96.7,opennem.org.au,false,
2023-12-19 01:00:00,Australia,South Australia,AU-SA,11.8,48.11,96.81,96.81,opennem.org.au,false,
2023-12-19 02:00:00,Australia,South Australia,AU-SA,11.53,48.4,96.88,96.88,opennem.org.au,false,
2023-12-19 03:00:00,Australia,South Australia,AU-SA,11.49,49.93,96.9,96.9,opennem.org.au,false,
2023-12-19 04:00:00,Australia,South Australia,AU-SA,11.65,50.25,96.85,96.85,opennem.org.au,false,
2023-12-19 05:00:00,Australia,South Australia,AU-SA,12.32,50.7,96.67,96.67,opennem.org.au,false,
2023-12-19 06:00:00,Australia,South Australia,AU-SA,12.61,48.37,96.59,96.59,opennem.org.au,false,
2023-12-19 07:00:00,Australia,South Australia,AU-SA,13.69,45.7,96.3,96.3,opennem.org.au,false,
2023-12-19 08:00:00,Australia,South Australia,AU-SA,16.68,44.97,95.56,95.56,opennem.org.au,false,
2023-12-19 09:00:00,Australia,South Australia,AU-SA,21.37,41.37,95.44,95.44,opennem.org.au,false,
2023-12-19 10:00:00,Australia,South Australia,AU-SA,24.71,39.91,95.81,95.81,opennem.org.au,false,
2023-12-19 11:00:00,Australia,South Australia,AU-SA,27.78,42.71,95.81,95.81,opennem.org.au,false,
2023-12-19 12:00:00,Australia,South Australia,AU-SA,19.88,35.43,95.65,95.65,opennem.org.au,false,
2023-12-19 13:00:00,Australia,South Australia,AU-SA,19.33,34.99,95.59,95.59,opennem.org.au,false,
2023-12-19 14:00:00,Australia,South Australia,AU-SA,17.45,33.24,95.56,95.56,opennem.org.au,false,
2023-12-19 15:00:00,Australia,South Australia,AU-SA,16.74,32.55,95.57,95.57,opennem.org.au,false,
2023-12-19 16:00:00,Australia,South Australia,AU-SA,16.87,32.78,95.49,95.49,opennem.org.au,false,
2023-12-19 17:00:00,Australia,South Australia,AU-SA,17.51,33.67,95.27,95.27,opennem.org.au,false,
2023-12-19 18:00:00,Australia,South Australia,AU-SA,17.96,34.25,95.15,95.15,opennem.org.au,false,
2023-12-19 19:00:00,Australia,South Australia,AU-SA,17.88,34.11,95.21,95.21,opennem.org.au,false,
2023-12-19 20:00:00,Australia,South Australia,AU-SA,17.14,35.96,95.46,95.46,opennem.org.au,false,
2023-12-19 21:00:00,Australia,South Australia,AU-SA,14.21,39.05,96.16,96.16,opennem.org.au,false,
2023-12-19 22:00:00,Australia,South Australia,AU-SA,13.1,41.61,96.46,96.46,opennem.org.au,false,
2023-12-19 23:00:00,Australia,South Australia,AU-SA,12.91,46.69,96.51,96.51,opennem.org.au,false,
2023-12-20 00:00:00,Australia,South Australia,AU-SA,12.79,50.98,96.54,96.54,opennem.org.au,false,
2023-12-20 01:00:00,Australia,South Australia,AU-SA,12.63,52.4,96.59,96.59,opennem.org.au,false,
2023-12-20 02:00:00,Australia,South Australia,AU-SA,12.08,52.44,96.73,96.73,opennem.org.au,false,
2023-12-20 03:00:00,Australia,South Australia,AU-SA,13.02,53.98,96.51,96.51,opennem.org.au,false,
2023-12-20 04:00:00,Australia,South Australia,AU-SA,12.03,52.07,96.75,96.75,opennem.org.au,false,
2023-12-20 05:00:00,Australia,South Australia,AU-SA,12.08,50.36,96.74,96.74,opennem.org.au,false,
2023-12-20 06:00:00,Australia,South Australia,AU-SA,11.72,46.28,96.83,96.83,opennem.org.au,false,
2023-12-20 07:00:00,Australia,South Australia,AU-SA,12.32,42.79,96.67,96.67,opennem.org.au,false,
2023-12-20 08:00:00,Australia,South Australia,AU-SA,13.78,40.48,96.29,96.29,opennem.org.au,false,
2023-12-20 09:00:00,Australia,South Australia,AU-SA,17.2,36.14,95.86,95.86,opennem.org.au,false,
2023-12-20 10:00:00,Australia,South Australia,AU-SA,20.86,37.06,95.09,95.09,opennem.org.au,false,
2023-12-20 11:00:00,Australia,South Australia,AU-SA,17.71,33.51,95.54,95.54,opennem.org.au,false,
2023-12-20 12:00:00,Australia,South Australia,AU-SA,17.72,33.76,95.35,95.35,opennem.org.au,false,
2023-12-20 13:00:00,Australia,South Australia,AU-SA,17.97,34.12,95.26,95.26,opennem.org.au,false,
2023-12-20 14:00:00,Australia,South Australia,AU-SA,18.55,34.55,95.33,95.33,opennem.org.au,false,
2023-12-20 15:00:00,Australia,South Australia,AU-SA,35.78,53.22,92.83,92.83,opennem.org.au,false,
2023-12-20 16:00:00,Australia,South Australia,AU-SA,36.86,54.59,92.58,92.58,opennem.org.au,false,
2023-12-20 17:00:00,Australia,South Australia,AU-SA,20.74,37.51,94.65,94.65,opennem.org.au,false,
2023-12-20 18:00:00,Australia,South Australia,AU-SA,21.72,38.53,94.59,94.59,opennem.org.au,false,
2023-12-20 19:00:00,Australia,South Australia,AU-SA,56.76,73.09,93.05,93.05,opennem.org.au,false,
2023-12-20 20:00:00,Australia,South Australia,AU-SA,85.9,109.89,86.43,86.43,opennem.org.au,false,
2023-12-20 21:00:00,Australia,South Australia,AU-SA,80.54,111.52,86.99,86.99,opennem.org.au,false,
2023-12-20 22:00:00,Australia,South Australia,AU-SA,37.09,72.4,92.76,92.76,opennem.org.au,false,
2023-12-20 23:00:00,Australia,South Australia,AU-SA,14.47,51.65,96.09,96.09,opennem.org.au,false,
2023-12-21 00:00:00,Australia,South Australia,AU-SA,12.9,52.41,96.51,96.51,opennem.org.au,false,
